769	0.301305
770	0.301657
771	0.302031
772	0.302355
773	0.302735
774	0.30306
775	0.303464
776	0.303795
777	0.304186
778	0.304523
779	0.304883
780	0.305244
781	0.305642
782	0.30601
783	0.306376
784	0.306767
785	0.30714
786	0.307513
787	0.307891
788	0.308219
789	0.308598
790	0.308978
791	0.309361
792	0.309678
793	0.310058
794	0.310375
795	0.310714
796	0.311081
797	0.311403
798	0.311725
799	0.312047
800	0.31237
801	0.312697
802	0.313019
803	0.313342
804	0.313687
805	0.31401
806	0.314343
807	0.314634
808	0.314962
809	0.315314
810	0.315592
811	0.31594
812	0.316246
813	0.316594
814	0.316896
815	0.317246
816	0.317553
817	0.31792
818	0.318228
819	0.318582
820	0.318886
821	0.319246
822	0.319605
823	0.319923
824	0.320282
825	0.320588
826	0.320947
827	0.321303
828	0.321612
829	0.321968
830	0.322327
831	0.322631
832	0.323004
833	0.323359
834	0.323668
835	0.324022
836	0.324323
837	0.324695
838	0.324999
839	0.325348
840	0.325652
841	0.325984
842	0.326283
843	0.326586
844	0.326935
845	0.327216
846	0.327516
847	0.327813
848	0.32809
849	0.328387
850	0.328682
851	0.328929
852	0.329222
853	0.329515
854	0.329825
855	0.330063
856	0.33035
857	0.330609
858	0.330892
859	0.331178
860	0.331414
861	0.331713
862	0.331944
863	0.332228
864	0.332454
865	0.332734
866	0.332964
867	0.333238
868	0.333445
869	0.33372
870	0.333943
871	0.334213
872	0.334436
873	0.334709
874	0.334978
875	0.335179
876	0.335447
877	0.335665
878	0.335928
879	0.336159
880	0.336422
881	0.336685
882	0.336893
883	0.337168
884	0.337426
885	0.337652
886	0.337905
887	0.338175
888	0.338382
889	0.33863
890	0.338881
891	0.339097
892	0.339348
893	0.339591
894	0.339837
895	0.340063
896	0.340254
897	0.340501
898	0.34076
899	0.341001
900	0.341239
901	0.34143
902	0.341684
903	0.34192
904	0.342174
905	0.342411
906	0.342642
907	0.342878
908	0.343105
909	0.343267
910	0.343479
911	0.343691
912	0.343876
913	0.344066
914	0.344233
915	0.344403
916	0.344583
917	0.344748
918	0.344914
919	0.345074
920	0.34524
921	0.345418
922	0.345591
923	0.345819
924	0.345979
925	0.346152
926	0.346325
927	0.346502
928	0.346675
929	0.346848
930	0.347071
931	0.347221
932	0.347377
933	0.347527
934	0.347682
935	0.347815
936	0.347971
937	0.348103
938	0.348224
939	0.348356
940	0.348477
941	0.348642
942	0.348759
943	0.348874
944	0.348976
945	0.349074
946	0.349193
947	0.34929
948	0.349388
949	0.349486
950	0.349578
951	0.349674
952	0.34978
953	0.349876
954	0.349984
955	0.350084
956	0.350193
957	0.350314
958	0.350413
959	0.35055
960	0.350667
961	0.350804
962	0.351
963	0.351138
964	0.351284
965	0.351453
966	0.351622
967	0.351846
968	0.352021
969	0.352219
970	0.352401
971	0.352611
972	0.352817
973	0.352996
974	0.353209
975	0.35342
976	0.353645
977	0.353874
978	0.354025
979	0.354237
980	0.354444
981	0.354627
982	0.354818
983	0.355002
984	0.355167
985	0.355394
986	0.355567
987	0.355722
988	0.355889
989	0.35606
990	0.356232
991	0.356391
992	0.356618
993	0.356801
994	0.356978
995	0.357161
996	0.357343
997	0.357543
998	0.357726
999	0.357926
1000	0.358144
1001	0.358339
1002	0.35855
1003	0.358763
1004	0.358974
1005	0.359202
1006	0.359405
1007	0.359584
1008	0.359813
1009	0.360019
1010	0.360239
1011	0.360468
1012	0.360679
1013	0.360903
1014	0.361114
1015	0.361316
1016	0.361545
1017	0.361756
1018	0.361959
1019	0.36212
1020	0.362305
1021	0.362511
1022	0.362719
1023	0.362925
1024	0.36311
1025	0.363313
1026	0.363465
1027	0.363671
1028	0.363891
1029	0.364112
1030	0.364332
1031	0.364502
1032	0.36474
1033	0.364978
1034	0.365215
1035	0.365421
1036	0.365676
1037	0.36591
1038	0.366116
1039	0.366368
1040	0.366605
1041	0.366857
1042	0.367041
1043	0.367276
1044	0.367515
1045	0.367681
1046	0.367898
1047	0.368132
1048	0.368273
1049	0.368489
1050	0.368639
1051	0.368833
1052	0.36901
1053	0.369137
1054	0.369313
1055	0.36944
1056	0.369616
1057	0.369725
1058	0.369896
1059	0.370055
1060	0.37018
1061	0.370339
1062	0.370514
1063	0.370618
1064	0.370793
1065	0.370947
1066	0.371072
1067	0.371224
1068	0.371378
1069	0.37148
1070	0.371634
1071	0.371786
1072	0.371885
1073	0.372034
1074	0.372136
1075	0.372267
1076	0.372411
1077	0.372496
1078	0.372639
1079	0.372769
1080	0.372866
1081	0.372996
1082	0.373093
1083	0.373223
1084	0.37337
1085	0.373445
1086	0.373592
1087	0.373667
1088	0.373797
1089	0.373921
1090	0.373992
1091	0.374101
1092	0.374222
1093	0.374325
1094	0.374363
1095	0.374466
1096	0.374566
1097	0.374602
1098	0.374702
1099	0.374788
1100	0.374824
1101	0.374905
1102	0.374959
1103	0.375045
1104	0.375079
1105	0.375165
1106	0.375182
1107	0.375221
1108	0.375306
1109	0.375323
1110	0.375386
1111	0.37542
1112	0.37547
1113	0.375483
1114	0.37555
1115	0.375599
1116	0.37559
1117	0.375639
1118	0.375685
1119	0.375666
1120	0.37569
1121	0.375721
1122	0.375699
1123	0.375713
1124	0.375724
1125	0.37572
1126	0.375663
1127	0.375656
1128	0.375585
1129	0.375566
1130	0.375524
1131	0.375417
1132	0.375357
1133	0.375248
1134	0.375125
1135	0.37503
1136	0.37489
1137	0.37475
1138	0.374639
1139	0.374469
1140	0.374296
1141	0.374154
1142	0.373963
1143	0.373777
1144	0.373591
1145	0.373401
1146	0.37327
1147	0.373098
1148	0.372931
1149	0.372799
1150	0.372667
1151	0.372549
1152	0.37247
1153	0.372432
1154	0.372371
1155	0.372323
1156	0.372293
1157	0.372279
1158	0.372262
1159	0.372245
1160	0.372293
1161	0.372306
1162	0.372305
1163	0.372318
1164	0.372379
1165	0.372408
1166	0.372419
1167	0.372444
1168	0.372523
1169	0.372552
1170	0.372581
1171	0.372656
1172	0.372685
1173	0.37271
1174	0.372794
1175	0.372819
1176	0.372871
1177	0.372914
1178	0.372998
1179	0.373046
1180	0.373089
1181	0.373154
1182	0.373256
1183	0.373321
1184	0.373374
1185	0.37344
1186	0.373555
1187	0.373638
1188	0.373709
1189	0.373778
1190	0.373861
1191	0.373932
1192	0.374065
1193	0.374135
1194	0.374222
1195	0.37431
1196	0.374398
1197	0.374481
1198	0.374569
1199	0.374658
1200	0.374746
1201	0.374901
1202	0.374995
1203	0.3751
1204	0.375194
1205	0.375296
1206	0.375407
1207	0.375514
1208	0.375625
1209	0.375737
1210	0.375862
1211	0.375977
1212	0.37609
1213	0.37622
1214	0.376332
1215	0.376467
1216	0.376581
1217	0.376715
1218	0.376834
1219	0.376953
1220	0.377072
1221	0.377196
1222	0.377325
1223	0.377427
1224	0.377511
1225	0.377619
1226	0.377746
1227	0.377858
1228	0.377994
1229	0.378126
1230	0.378258
1231	0.378343
1232	0.378497
1233	0.378629
1234	0.378784
1235	0.37893
1236	0.379029
1237	0.379179
1238	0.379328
1239	0.379477
1240	0.379558
1241	0.379702
1242	0.379842
1243	0.379967
1244	0.380105
1245	0.380177
1246	0.380297
1247	0.380417
1248	0.380534
1249	0.380654
1250	0.380724
1251	0.380841
1252	0.380961
1253	0.381061
1254	0.381131
1255	0.381235
1256	0.381357
1257	0.381461
1258	0.381515
1259	0.381619
1260	0.381727
1261	0.381828
1262	0.381887
1263	0.381979
1264	0.382088
1265	0.38213
1266	0.382223
1267	0.382314
1268	0.382358
1269	0.382459
1270	0.382507
1271	0.382588
1272	0.382683
1273	0.382736
1274	0.382823
1275	0.382881
1276	0.382973
1277	0.383012
1278	0.383077
1279	0.38317
1280	0.383224
1281	0.383324
1282	0.383383
1283	0.383443
1284	0.383486
1285	0.38358
1286	0.383628
1287	0.383659
1288	0.383696
1289	0.383733
1290	0.383748
1291	0.383799
1292	0.383802
1293	0.383791
1294	0.383777
1295	0.383767
1296	0.383735
1297	0.383725
1298	0.383748
1299	0.383705
1300	0.383677
1301	0.38365
1302	0.383628
1303	0.383597
1304	0.383575
1305	0.383548
1306	0.383517
1307	0.383472
1308	0.38344
1309	0.383408
1310	0.383362
1311	0.383302
1312	0.38325
1313	0.383191
1314	0.383134
1315	0.383055
1316	0.382981
1317	0.382902
1318	0.382811
1319	0.382716
1320	0.382612
1321	0.382499
1322	0.3824
1323	0.382275
1324	0.382155
1325	0.382034
1326	0.381909
1327	0.381771
1328	0.381601
1329	0.381459
1330	0.381338
1331	0.381208
1332	0.381086
1333	0.380956
1334	0.380781
1335	0.380673
1336	0.380548
1337	0.380428
1338	0.380309
1339	0.380191
1340	0.380061
1341	0.379886
1342	0.379766
1343	0.379627
1344	0.379503
1345	0.379384
1346	0.379271
1347	0.379144
1348	0.379027
1349	0.37892
1350	0.378848
1351	0.378755
1352	0.378651
1353	0.378608
1354	0.378511
1355	0.378405
1356	0.378313
1357	0.378253
1358	0.378092
1359	0.37797
1360	0.377865
1361	0.377686
1362	0.377479
1363	0.377298
1364	0.377048
1365	0.376858
1366	0.376617
1367	0.376367
1368	0.376146
1369	0.375918
1370	0.375662
1371	0.37541
1372	0.375172
1373	0.374947
1374	0.374733
1375	0.374534
1376	0.374294
1377	0.374062
1378	0.373764
1379	0.373498
1380	0.373234
1381	0.372938
1382	0.372623
1383	0.372315
1384	0.371935
1385	0.371535
1386	0.371127
1387	0.370696
1388	0.370165
1389	0.369657
1390	0.369113
1391	0.368522
1392	0.36789
1393	0.367228
1394	0.366561
1395	0.365832
1396	0.36516
1397	0.364469
1398	0.363792
1399	0.363163
1400	0.36254
1401	0.361961
1402	0.361443
1403	0.360956
1404	0.360512
1405	0.360016
1406	0.359627
1407	0.359239
1408	0.35888
1409	0.358483
1410	0.358145
1411	0.357807
1412	0.35747
1413	0.357108
1414	0.3568
1415	0.356413
1416	0.356005
1417	0.355575
1418	0.355116
1419	0.354644
1420	0.354074
1421	0.353485
1422	0.352868
1423	0.352199
1424	0.351514
1425	0.350805
1426	0.350115
1427	0.349433
1428	0.3488
1429	0.348187
1430	0.347651
1431	0.34716
1432	0.346758
1433	0.346375
1434	0.346082
1435	0.34579
1436	0.345551
1437	0.34536
1438	0.345188
1439	0.345005
1440	0.34489
1441	0.344724
1442	0.34462
1443	0.344466
1444	0.344334
1445	0.344242
1446	0.344124
1447	0.344005
1448	0.34391
1449	0.343815
1450	0.343745
1451	0.343675
1452	0.343628
1453	0.343589
1454	0.343567
1455	0.3435
1456	0.343502
1457	0.343504
1458	0.34347
1459	0.343477
1460	0.343447
1461	0.343489
1462	0.343521
1463	0.343562
1464	0.34361
1465	0.343614
1466	0.343675
1467	0.343739
1468	0.343819
1469	0.343945
1470	0.344033
1471	0.344137
1472	0.34424
1473	0.344334
1474	0.34452
1475	0.344635
1476	0.344816
1477	0.34497
1478	0.345121
1479	0.345347
1480	0.345524
1481	0.345702
1482	0.345952
1483	0.346158
1484	0.34636
1485	0.346638
1486	0.346868
1487	0.347115
1488	0.347364
1489	0.347613
1490	0.34793
1491	0.348201
1492	0.348473
1493	0.348758
1494	0.349044
1495	0.349329
1496	0.34967
1497	0.349955
1498	0.350258
1499	0.350544
1500	0.350847
1501	0.351136
1502	0.351417
1503	0.351702
1504	0.352009
1505	0.352294
1506	0.35258
1507	0.352874
1508	0.353182
1509	0.35349
1510	0.353805
1511	0.354123
1512	0.354443
1513	0.35478
1514	0.355101
1515	0.355444
1516	0.35572
1517	0.356072
1518	0.356399
1519	0.35673
1520	0.357006
1521	0.35732
1522	0.357634
1523	0.357897
1524	0.358206
1525	0.358507
1526	0.358771
1527	0.359067
1528	0.359315
1529	0.359633
1530	0.359886
1531	0.360184
1532	0.360436
1533	0.360761
1534	0.361028
1535	0.361336
1536	0.361608
1537	0.361879
1538	0.362206
1539	0.362483
1540	0.362774
1541	0.363097
1542	0.363388
1543	0.363728
1544	0.363998
1545	0.364294
1546	0.364564
1547	0.364904
1548	0.365174
1549	0.36543
1550	0.36573
1551	0.365982
1552	0.366233
1553	0.366466
1554	0.366749
1555	0.366959
1556	0.367196
1557	0.367429
1558	0.367644
1559	0.367927
1560	0.36816
1561	0.368407
1562	0.368658
1563	0.368964
1564	0.369216
1565	0.369489
1566	0.369759
1567	0.370051
1568	0.370392
1569	0.370684
1570	0.370994
1571	0.371309
1572	0.371624
1573	0.371934
1574	0.372304
1575	0.372619
1576	0.372895
1577	0.37318
1578	0.373429
1579	0.373679
1580	0.373872
1581	0.374084
1582	0.374229
1583	0.374361
1584	0.374466
1585	0.374559
1586	0.374638
1587	0.374713
1588	0.374788
1589	0.374884
1590	0.374982
1591	0.375093
1592	0.375221
1593	0.375371
1594	0.375517
1595	0.375685
1596	0.375853
1597	0.376016
1598	0.376252
1599	0.376438
1600	0.376579
1601	0.376765
1602	0.376929
1603	0.37712
1604	0.377302
1605	0.377475
1606	0.377663
1607	0.377836
1608	0.378006
1609	0.37818
1610	0.37835
1611	0.378506
1612	0.378663
1613	0.378832
1614	0.37894
1615	0.379092
1616	0.379249
1617	0.379424
1618	0.379581
1619	0.379738
1620	0.379913
1621	0.380066
1622	0.380191
1623	0.380366
1624	0.380537
1625	0.380716
1626	0.38087
1627	0.380995
1628	0.381153
1629	0.381289
1630	0.381447
1631	0.381588
1632	0.381656
1633	0.381779
1634	0.381901
1635	0.382025
1636	0.382126
1637	0.382199
1638	0.3823
1639	0.382406
1640	0.382474
1641	0.382577
1642	0.382695
1643	0.382797
1644	0.382866
1645	0.382968
1646	0.383036
1647	0.383139
1648	0.383241
1649	0.383288
1650	0.383391
1651	0.383488
1652	0.38354
1653	0.383621
1654	0.383656
1655	0.383759
1656	0.383843
1657	0.383874
1658	0.383942
1659	0.383973
1660	0.384057
1661	0.384147
1662	0.384182
1663	0.384254
1664	0.38434
1665	0.38438
1666	0.38447
1667	0.384492
1668	0.384582
1669	0.384672
1670	0.384699
1671	0.384739
1672	0.384833
1673	0.384856
1674	0.38495
1675	0.384978
1676	0.385022
1677	0.38505
1678	0.385127
1679	0.385168
1680	0.3852
1681	0.385274
1682	0.385303
1683	0.385362
1684	0.385391
1685	0.38542
1686	0.385481
1687	0.385492
1688	0.385553
1689	0.385561
1690	0.385622
1691	0.38562
1692	0.385664
1693	0.385663
1694	0.385706
1695	0.385687
1696	0.385681
1697	0.385708
1698	0.385684
1699	0.385683
1700	0.38571
1701	0.385673
1702	0.385651
1703	0.385628
1704	0.385609
1705	0.385619
1706	0.385602
1707	0.385579
1708	0.38554
1709	0.385523
1710	0.385488
1711	0.385467
1712	0.385449
1713	0.385433
1714	0.385345
1715	0.385328
1716	0.385312
1717	0.385279
1718	0.385268
1719	0.385239
1720	0.38517
1721	0.385141
1722	0.385114
1723	0.385035
1724	0.385008
1725	0.384969
1726	0.3849
1727	0.384861
1728	0.384808
1729	0.384727
1730	0.38468
1731	0.384642
1732	0.384585
1733	0.384534
1734	0.384483
1735	0.384437
1736	0.384368
1737	0.384322
1738	0.384259
1739	0.38419
1740	0.384126
1741	0.384057
1742	0.383985
1743	0.383908
1744	0.383836
1745	0.383708
1746	0.383626
1747	0.383531
1748	0.383399
1749	0.383295
1750	0.383192
1751	0.383037
1752	0.382933
1753	0.382825
1754	0.382666
1755	0.382549
1756	0.38244
1757	0.382264
1758	0.382161
1759	0.382057
1760	0.381936
1761	0.381783
1762	0.381685
1763	0.381586
1764	0.381488
1765	0.381407
1766	0.381335
1767	0.381259
1768	0.3812
1769	0.381141
1770	0.3811
1771	0.381063
1772	0.381044
1773	0.381024
1774	0.381001
1775	0.380976
1776	0.380953
1777	0.380916
1778	0.380893
1779	0.380839
1780	0.38078
1781	0.380701
1782	0.380625
1783	0.380532
1784	0.38043
1785	0.380317
1786	0.380264
1787	0.380176
1788	0.380084
1789	0.380011
1790	0.379951
1791	0.379952
1792	0.379924
1793	0.379958
1794	0.379943
1795	0.379991
1796	0.380013
1797	0.380068
1798	0.380093
1799	0.380158
1800	0.380159
1801	0.380169
1802	0.380159
1803	0.38016
1804	0.38016
1805	0.380145
1806	0.380144
1807	0.380147
1808	0.380138
1809	0.380182
1810	0.380207
1811	0.380274
1812	0.380282
1813	0.380354
1814	0.38042
1815	0.380484
1816	0.380544
1817	0.380586
1818	0.380656
1819	0.380675
1820	0.380663
1821	0.380648
1822	0.380594
1823	0.380477
1824	0.380416
1825	0.380333
1826	0.380238
1827	0.380098
1828	0.38001
1829	0.379921
1830	0.379839
1831	0.379728
1832	0.379668
1833	0.379564
1834	0.379506
1835	0.379434
1836	0.379331
1837	0.379214
1838	0.379147
1839	0.379004
1840	0.378865
1841	0.37869
1842	0.378506
1843	0.378259
1844	0.378044
1845	0.377776
1846	0.3775
1847	0.377203
1848	0.376893
1849	0.376585
1850	0.376269
1851	0.375889
1852	0.375565
1853	0.375171
1854	0.374764
1855	0.374406
1856	0.373971
1857	0.373519
1858	0.373046
1859	0.372556
1860	0.372033
1861	0.371494
1862	0.370922
1863	0.370335
1864	0.369754
1865	0.369121
1866	0.368498
1867	0.367823
1868	0.367119
1869	0.366404
1870	0.365727
1871	0.364967
1872	0.364264
1873	0.363497
1874	0.362759
1875	0.361998
1876	0.361237
1877	0.36048
1878	0.359718
1879	0.358927
1880	0.358154
1881	0.3574
1882	0.356612
1883	0.355838
1884	0.355041
1885	0.354222
1886	0.353403
1887	0.35254
1888	0.351654
1889	0.350747
1890	0.349779
1891	0.348726
1892	0.34769
1893	0.346613
1894	0.345516
1895	0.344417
1896	0.343283
1897	0.342224
1898	0.34119
1899	0.340163
1900	0.33921
1901	0.338274
1902	0.337443
1903	0.336594
1904	0.335832
1905	0.335073
1906	0.334308
1907	0.333582
1908	0.332805
1909	0.332038
1910	0.331272
1911	0.33046
1912	0.329641
1913	0.328785
1914	0.327925
1915	0.327078
1916	0.326229
1917	0.325418
1918	0.324646
1919	0.323924
1920	0.323233
1921	0.322643
1922	0.322036
1923	0.321526
1924	0.321107
1925	0.320647
1926	0.320299
1927	0.319962
1928	0.319648
1929	0.319393
1930	0.319166
1931	0.318952
1932	0.318748
1933	0.318566
1934	0.318395
1935	0.3183
1936	0.31816
1937	0.318093
1938	0.31803
1939	0.317991
1940	0.317972
1941	0.317926
1942	0.317939
1943	0.317964
1944	0.318008
1945	0.318065
1946	0.318126
1947	0.318186
1948	0.31826
1949	0.318388
1950	0.318461
1951	0.318548
1952	0.318616
1953	0.318751
1954	0.318837
1955	0.318972
1956	0.319052
1957	0.319159
1958	0.319328
1959	0.319429
1960	0.319571
1961	0.319745
1962	0.319891
1963	0.320053
1964	0.320252
1965	0.320414
1966	0.32058
1967	0.320746
1968	0.32094
1969	0.321102
1970	0.321249
1971	0.321374
1972	0.321548
1973	0.321668
1974	0.321788
1975	0.321975
1976	0.322107
1977	0.322256
1978	0.32249
1979	0.322674
1980	0.322893
1981	0.323191
1982	0.323458
1983	0.323795
1984	0.324092
1985	0.324406
1986	0.324769
1987	0.325078
1988	0.325387
1989	0.325723
1990	0.325987
1991	0.326234
1992	0.32653
1993	0.326732
1994	0.326933
1995	0.327136
1996	0.327366
1997	0.32756
1998	0.32774
1999	0.327934
2000	0.328132
2001	0.328344
2002	0.328575
2003	0.328755
2004	0.328986
2005	0.329239
2006	0.329437
2007	0.32971
2008	0.329909
2009	0.330182
2010	0.330383
2011	0.330589
2012	0.330813
2013	0.331024
2014	0.331232
2015	0.33144
2016	0.33162
2017	0.331833
2018	0.33206
2019	0.332238
2020	0.332475
2021	0.332653
2022	0.332851
2023	0.333057
2024	0.333255
2025	0.333458
2026	0.333662
2027	0.33388
2028	0.33408
2029	0.334253
2030	0.334481
2031	0.334656
2032	0.334882
2033	0.335058
2034	0.335251
2035	0.335447
2036	0.335664
2037	0.335905
2038	0.336159
2039	0.336413
2040	0.336713
2041	0.336977
2042	0.337308
2043	0.337664
2044	0.337951
2045	0.338312
2046	0.338672
2047	0.338949
2048	0.339281
2049	0.339532
2050	0.339816
2051	0.340017
2052	0.340241
2053	0.340393
2054	0.340583
2055	0.340707
2056	0.340854
2057	0.341054
2058	0.341202
2059	0.341444
2060	0.341673
2061	0.341924
2062	0.34226
2063	0.342566
2064	0.342926
2065	0.343259
2066	0.343592
2067	0.343954
2068	0.344258
2069	0.34454
2070	0.344774
2071	0.345037
2072	0.345224
2073	0.345371
2074	0.345519
2075	0.345636
2076	0.345749
2077	0.345889
2078	0.346003
2079	0.346161
2080	0.346327
2081	0.346517
2082	0.34675
2083	0.346992
2084	0.347201
2085	0.347487
2086	0.347765
2087	0.34799
2088	0.348289
2089	0.348532
2090	0.348803
2091	0.349024
2092	0.34928
2093	0.349484
2094	0.34969
2095	0.349926
2096	0.350122
2097	0.350322
2098	0.350574
2099	0.350801
2100	0.351025
2101	0.35125
2102	0.351508
2103	0.351767
2104	0.352032
2105	0.352293
2106	0.352558
2107	0.352872
2108	0.353117
2109	0.353374
2110	0.35367
2111	0.35391
2112	0.35418
2113	0.354407
2114	0.354664
2115	0.354914
2116	0.355161
2117	0.355359
2118	0.355594
2119	0.355827
2120	0.356069
2121	0.356308
2122	0.356492
2123	0.356732
2124	0.356975
2125	0.35718
2126	0.357415
2127	0.357691
2128	0.357947
2129	0.358217
2130	0.358463
2131	0.358783
2132	0.35908
2133	0.3594
2134	0.359739
2135	0.360107
2136	0.360453
2137	0.360838
2138	0.361248
2139	0.361661
2140	0.362085
2141	0.362521
2142	0.362974
2143	0.363418
2144	0.36386
2145	0.364332
2146	0.364812
2147	0.365301
2148	0.36579
2149	0.366249
2150	0.36674
2151	0.367191
2152	0.367662
2153	0.36809
2154	0.368562
2155	0.368968
2156	0.369389
2157	0.36976
2158	0.370159
2159	0.370526
2160	0.370833
2161	0.371147
2162	0.371447
2163	0.371723
2164	0.371928
2165	0.372174
2166	0.37242
2167	0.372646
2168	0.37286
2169	0.373086
2170	0.373306
2171	0.37353
2172	0.373752
2173	0.373987
2174	0.374213
2175	0.37445
2176	0.374673
2177	0.374895
2178	0.375047
2179	0.375253
2180	0.375408
2181	0.375529
2182	0.375668
2183	0.375821
2184	0.375976
2185	0.376114
2186	0.376333
2187	0.376562
2188	0.376841
2189	0.37713
2190	0.377554
2191	0.378025
2192	0.378587
2193	0.37918
2194	0.379742
2195	0.380361
2196	0.380991
2197	0.381598
2198	0.382143
2199	0.382661
2200	0.383074
2201	0.383462
2202	0.383697
2203	0.383926
2204	0.384015
2205	0.384059
2206	0.384
2207	0.383916
2208	0.383719
2209	0.383492
2210	0.383178
2211	0.382823
2212	0.382419
2213	0.381997
2214	0.381565
2215	0.381072
2216	0.380619
2217	0.380169
2218	0.379754
2219	0.379377
2220	0.379039
2221	0.378776
2222	0.378584
2223	0.378442
2224	0.378285
